row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,26_Sample_RYTA006_1.mzML Peak height,19_Sample_RYMG001_2.mzML Peak height,38_Sample_ER001_2.mzML Peak height,43_Sample_ER001_3.mzML Peak height,30_Sample_RGB004_3.mzML Peak height,33_Sample_ATA001_1.mzML Peak height,31_Sample_FIED001_3.mzML Peak height,32_Sample_ATA001_3.mzML Peak height,22_Sample_ATA001_2.mzML Peak height,40_Sample_RYMG001_1.mzML Peak height,27_Sample_RIG005_3.mzML Peak height,28_Qc3_3.mzML Peak height,37_Sample_RIG005_1.mzML Peak height,4_Blanco.mzML Peak height,20_Sample_ER001_1.mzML Peak height,34_Qc1_2.mzML Peak height,42_Sample_RIG005_2.mzML Peak height,25_Sample_RYTA006_3.mzML Peak height,29_Sample_RGB004_1.mzML Peak height,35_Sample_RGY001_2.mzML Peak height,23_RIG003_2.mzML Peak height,16_Sample_RYMG001_3.mzML Peak height,11_Sample_FIED001_2.mzML Peak height,15_QC1_4.mzML Peak height,36_Sample_RGB004_2.mzML Peak height,18_Sample_FIED001_1.mzML Peak height,44_Qc2_5.mzML Peak height,21_Qc2_2.mzML Peak height,14_Sample_RYTA006_2.mzML Peak height,12_Sample_RGY001_3.mzML Peak height,45_Qc3_2.mzML Peak height,13_Sample_RIG003_3.mzML Peak height,8_Qc2_3.mzML Peak height,7_Qc1_5.mzML Peak height,17_Sample_RGY001_1.mzML Peak height,10_RIG003_1.mzML Peak height,41_Qc2_4.mzML Peak height,
2249,81.0999984741211,16.005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2250,85.01561537734023,16.005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2251,71.0,16.023333,,,,,,,,,,,0,0,0,156.0,0,0,0,0,0,0,0,0,0,0,0,0,182.0,0,0,0,0,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,
2252,54.99817506709316,16.035,,,,,,,,,,,0,0,0,0,0,198.0,0,0,0,0,0,0,223.0,0,0,0,0,0,0,198.0,177.0,194.0,0,0,0,0,228.0,0,0,0,0,209.0,0,0,0,0,0,
2253,70.0,16.04,,,,,,,,,,,0,0,0,0,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2254,42.996573594725554,16.045,,,,,,,,,,,0,0,294.0,0,255.0,0,0,0,238.0,0,0,0,0,183.0,0,0,0,0,282.0,0,0,0,0,0,0,270.0,0,0,0,0,0,0,0,0,0,0,0,
2255,69.01654691416192,16.04875,,,,,,,,,,,202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0,0,0,0,0,0,0,0,0,202.0,0,0,0,0,199.0,0,0,0,0,0,0,0,
2256,111.10727346089548,16.05,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2257,77.01680287756766,16.059782,,,,,,,,,,,194.0,0,0,0,182.0,0,156.0,210.0,218.0,327.0,361.0,290.0,0,0,0,191.0,479.0,233.0,258.0,166.0,190.0,0,228.0,225.0,194.0,188.0,0,0,209.0,164.0,209.0,0,190.0,0,0,0,300.0,
2258,76.0408517315401,16.060001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,466.0,0,511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2259,83.01126458085653,16.060303,,,,,,,,,,,177.0,177.0,193.0,265.0,162.0,0,180.0,223.0,263.0,410.0,228.0,218.0,266.0,0,174.0,239.0,295.0,422.0,186.0,199.0,177.0,146.0,226.0,166.0,202.0,159.0,201.0,158.0,0,201.0,194.0,228.0,167.0,185.0,154.0,0,306.0,
2260,105.01611756111669,16.0628,,,,,,,,,,,0,266.0,322.0,0,250.0,0,294.0,290.0,0,0,271.0,321.0,311.0,0,0,0,550.0,513.0,418.0,268.0,268.0,218.0,415.0,250.0,348.0,270.0,262.0,0,0,306.0,0,456.0,281.0,0,297.0,183.0,430.0,
2261,63.00266004675644,16.063334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,177.0,0,217.0,0,0,0,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2262,102.07777684748491,16.063334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,233.0,0,249.0,0,0,0,292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2263,50.99696688582345,16.065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,246.0,0,278.0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2264,89.0613863069709,16.065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,602.0,0,722.0,0,0,0,839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2265,165.05142640937103,16.064999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,337.0,0,0,0,382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2266,152.05672259019016,16.065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,145.0,0,0,0,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2267,179.06743649569353,16.07,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,554.0,0,0,0,404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2268,180.10979368628523,16.07,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2269,55.005495336880145,16.074373,,,,,,,,,,,0,0,0,255.0,0,0,0,201.0,0,0,0,0,0,0,0,0,284.0,0,257.0,0,0,0,0,0,0,206.0,0,199.0,0,0,0,0,0,0,0,298.0,286.0,
2270,56.997573668641394,16.084286,,,,,,,,,,,0,0,278.0,0,0,0,0,0,297.0,0,0,0,282.0,0,233.0,0,0,0,0,0,316.0,0,0,223.0,0,0,0,223.0,0,0,0,0,0,0,0,0,0,
2271,113.10074817433076,16.0875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,174.0,0,0,0,0,0,0,0,169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2272,43.00008296763991,16.097858,,,,,,,,,,,0,0,0,281.0,0,0,228.0,236.0,0,0,0,0,0,0,225.0,0,0,0,0,0,406.0,254.0,0,0,0,0,0,0,0,0,0,522.0,0,0,0,0,0,
2273,91.02905607893945,16.099285,,,,,,,,,,,0,0,151.0,0,0,0,0,0,0,0,196.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,0,0,0,0,172.0,0,0,0,175.0,247.0,
2274,85.01350395838122,16.099499,,,,,,,,,,,0,186.0,0,0,0,0,0,0,0,0,151.0,140.0,0,0,0,0,186.0,0,0,0,318.0,226.0,170.0,0,0,0,0,0,0,0,140.0,385.0,0,0,0,521.0,0,
2275,71.00044333677177,16.100998,,,,,,,,,,,0,159.0,0,0,0,0,0,0,0,0,190.0,0,0,0,0,0,0,0,0,0,209.0,0,0,0,0,0,0,151.0,0,0,0,236.0,0,0,0,0,0,
2276,109.05073280079083,16.10375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,145.0,0,0,0,0,0,0,0,0,0,0,190.0,0,0,0,0,0,0,0,0,0,0,198.0,0,0,0,244.0,0,
2277,59.099998474121094,16.105,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,0,
2278,67.03182580824199,16.105,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,0,0,0,0,0,0,0,0,0,0,212.0,0,0,0,234.0,0,
2279,95.03379471142352,16.105,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0,0,0,0,0,0,0,0,0,0,0,161.0,0,0,0,161.0,0,
2280,111.05784735015425,16.105,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0,0,0,0,146.0,0,
2281,97.09324857711792,16.107498,,,,,,,,,,,0,0,0,0,0,0,0,0,0,258.0,0,0,0,0,0,0,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,154.0,
2282,81.05268344006666,16.10875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,228.0,0,0,0,0,0,0,0,0,0,0,236.0,0,0,0,0,0,0,0,0,0,0,287.0,0,0,0,294.0,0,
2283,79.0999984741211,16.109999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2284,127.0999984741211,16.11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.0,0,
2285,69.0346801243001,16.11125,,,,,,,,,,,0,0,207.0,0,0,0,198.0,0,0,428.0,186.0,0,0,0,0,0,0,372.0,0,0,0,0,0,0,196.0,0,252.0,0,0,0,0,0,0,0,0,262.0,0,
2286,81.0999984741211,16.115,,,,,,,,,,,0,0,0,0,0,0,0,0,0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2287,44.0,16.140001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2288,59.988315967760585,16.15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,0,0,0,0,
2289,83.98060094536125,16.17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0,0,0,0,0,0,0,0,
2290,112.08075656862529,16.17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2291,57.0,16.18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.0,0,0,0,0,0,0,0,0,0,0,0,
2292,69.00969940000303,16.182308,,,,,,,,,,,210.0,0,0,238.0,0,0,0,0,278.0,0,0,0,218.0,0,188.0,0,270.0,0,225.0,0,0,0,0,177.0,0,0,0,0,182.0,0,0,287.0,0,215.0,215.0,0,255.0,
2293,71.00347572987225,16.185,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0,0,0,0,0,0,0,0,0,0,0,0,0,172.0,0,0,0,148.0,0,0,0,
2294,54.99801882108053,16.18625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,260.0,167.0,0,0,0,0,0,0,289.0,0,0,0,0,0,0,0,0,0,0,0,0,244.0,0,0,0,
2295,67.0,16.195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2296,95.08532337337344,16.195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,0,
2297,125.00734166012535,16.195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,0,0,0,0,0,
2298,109.07654501673687,16.2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0,0,
2299,143.00653173138582,16.2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,0,0,0,0,0,
2300,81.00294581492237,16.205,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2301,90.99514734589609,16.227499,,,,,,,,,,,0,0,0,0,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2302,39.97341073774618,16.2375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1156.0,0,0,0,0,0,0,1115.0,0,0,0,0,0,0,0,1097.0,0,0,0,1097.0,0,0,0,0,0,0,
2303,70.00335440543593,16.26375,,,,,,,,,,,0,0,305.0,295.0,0,206.0,0,290.0,354.0,0,0,0,0,0,0,0,0,0,249.0,0,0,0,0,0,207.0,0,0,0,206.0,0,0,0,0,0,0,0,0,
2304,77.06081347351137,16.269444,,,,,,,,,,,0,0,196.0,0,0,190.0,185.0,0,0,0,0,0,0,0,0,0,0,0,242.0,0,0,0,0,207.0,210.0,0,233.0,188.0,0,0,0,263.0,0,0,0,0,0,
2305,91.04092384002927,16.27,,,,,,,,,,,0,0,0,0,0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2306,105.07484460518488,16.2786,,,,,,,,,,,0,0,362.0,424.0,247.0,247.0,234.0,308.0,492.0,570.0,0,346.0,340.0,0,249.0,298.0,474.0,428.0,400.0,0,0,0,406.0,262.0,308.0,0,292.0,0,0,0,361.0,455.0,297.0,401.0,303.0,0,420.0,
2307,60.09103138769713,16.29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,
2308,123.07047794715339,16.2925,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.0,0,0,158.0,0,0,
2309,69.09198289481013,16.296667,,,,,,,,,,,0,0,257.0,0,0,476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2310,77.06710017118857,16.299334,,,,,,,,,,,0,0,0,266.0,0,0,0,226.0,225.0,634.0,0,225.0,0,169.0,206.0,190.0,0,427.0,0,0,0,0,210.0,0,0,0,0,0,193.0,0,254.0,0,199.0,242.0,0,199.0,0,
2311,111.10685592742225,16.306774,,,,,,,,,,,0,166.0,158.0,885.0,431.0,178.0,287.0,209.0,153.0,3745.0,1142.0,1074.0,183.0,0,0,196.0,1350.0,610.0,674.0,188.0,146.0,150.0,642.0,198.0,172.0,223.0,682.0,0,268.0,193.0,0,270.0,143.0,174.0,143.0,0,1958.0,
2312,39.97572865134321,16.314999,,,,,,,,,,,0,0,0,0,0,0,1083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.0,1030.0,0,1065.0,0,0,0,0,0,
2313,113.17361595035432,16.326248,,,,,,,,,,,5730.0,0,0,2580.0,978.0,0,720.0,422.0,0,85657.0,3420.0,3156.0,0,0,0,0,4132.0,67732.0,1929.0,0,0,0,1834.0,278.0,0,0,1927.0,0,538.0,618.0,1857.0,498.0,0,0,0,13023.0,7020.0,
2314,57.087201340542784,16.326351,,,,,,,,,,,50954.0,1038.0,1190.0,25202.0,10071.0,3473.0,6489.0,4290.0,1022.0,721988.0,33687.0,29009.0,1702.0,663.0,820.0,2449.0,42450.0,570342.0,16642.0,2542.0,674.0,2150.0,17178.0,2364.0,1935.0,1418.0,18594.0,711.0,4676.0,5767.0,17737.0,4004.0,601.0,554.0,1343.0,113724.0,66482.0,
2315,43.03935793241018,16.32643,,,,,,,,,,,24516.0,772.0,708.0,11797.0,4533.0,1690.0,3201.0,2086.0,670.0,325447.0,15883.0,13883.0,1060.0,409.0,566.0,1353.0,19429.0,263247.0,7748.0,1425.0,0,1284.0,8638.0,1244.0,1194.0,804.0,8775.0,630.0,2386.0,3039.0,8352.0,2247.0,674.0,0,890.0,55698.0,31353.0,
2316,99.12589275212925,16.32647,,,,,,,,,,,9942.0,234.0,0,4636.0,1810.0,716.0,1119.0,855.0,182.0,146586.0,6211.0,5397.0,340.0,0,0,481.0,7831.0,116410.0,3137.0,476.0,148.0,441.0,3327.0,501.0,340.0,252.0,3406.0,140.0,850.0,1109.0,3541.0,771.0,143.0,151.0,311.0,22189.0,12832.0,
2317,83.08852400347624,16.327,,,,,,,,,,,3801.0,223.0,218.0,1982.0,802.0,377.0,590.0,473.0,193.0,50999.0,2526.0,2356.0,247.0,0,201.0,292.0,3231.0,40830.0,1446.0,330.0,182.0,289.0,1433.0,327.0,254.0,254.0,1471.0,188.0,476.0,524.0,1418.0,443.0,0,158.0,174.0,8276.0,4817.0,
2318,71.0960394350678,16.327162,,,,,,,,,,,34062.0,770.0,732.0,16402.0,6174.0,2249.0,4350.0,2722.0,590.0,494929.0,22492.0,19207.0,1116.0,420.0,575.0,1494.0,28369.0,399375.0,10937.0,1534.0,510.0,1500.0,11682.0,1564.0,1268.0,830.0,12055.0,477.0,3183.0,3868.0,11956.0,2807.0,366.0,319.0,910.0,77836.0,44724.0,
2319,85.11245049240857,16.327297,,,,,,,,,,,26561.0,643.0,577.0,12947.0,4916.0,1839.0,3316.0,2175.0,434.0,377051.0,17532.0,14794.0,914.0,274.0,464.0,1327.0,21628.0,297224.0,8741.0,1257.0,463.0,1193.0,8937.0,1230.0,1076.0,722.0,9674.0,375.0,2406.0,2890.0,9271.0,2178.0,318.0,244.0,722.0,58524.0,35090.0,
2320,55.0630425407325,16.327322,,,,,,,,,,,8202.0,356.0,0,4038.0,1639.0,687.0,1102.0,758.0,0,103367.0,5287.0,4778.0,0,212.0,0,535.0,6958.0,82722.0,2814.0,531.0,0,524.0,2863.0,520.0,471.0,422.0,3057.0,0,893.0,1154.0,3076.0,895.0,0,0,0,18258.0,10378.0,
2321,97.11192177003515,16.327501,,,,,,,,,,,3261.0,153.0,0,1554.0,703.0,318.0,0,346.0,0,45829.0,2020.0,2039.0,193.0,0,0,260.0,2593.0,35924.0,1146.0,250.0,158.0,233.0,1249.0,273.0,209.0,322.0,1263.0,0,0,482.0,1209.0,411.0,0,0,162.0,7020.0,4261.0,
2322,67.08092630883033,16.327631,,,,,,,,,,,826.0,0,0,364.0,212.0,0,161.0,0,0,10724.0,573.0,537.0,0,0,0,0,723.0,8474.0,388.0,0,0,174.0,418.0,0,0,0,359.0,0,153.0,206.0,372.0,0,0,0,145.0,2008.0,1105.0,
2323,41.03783197956237,16.328527,,,,,,,,,,,9546.0,0,0,4647.0,1929.0,0,1356.0,0,0,122225.0,6317.0,5374.0,0,0,0,0,7591.0,100911.0,3201.0,0,0,0,3403.0,0,0,0,3353.0,0,1044.0,1289.0,3395.0,0,0,0,0,22165.0,11966.0,
2324,155.1965543834009,16.330002,,,,,,,,,,,540.0,0,0,0,0,0,0,0,0,10398.0,335.0,359.0,0,0,0,0,452.0,8012.0,0,0,0,0,0,0,0,0,194.0,0,0,0,185.0,0,0,0,0,1329.0,682.0,
2325,127.18041238642869,16.33143,,,,,,,,,,,2258.0,0,0,986.0,0,0,0,0,0,35154.0,1348.0,1207.0,0,0,0,0,1625.0,28534.0,678.0,0,0,0,870.0,0,0,0,724.0,0,0,290.0,761.0,0,0,0,0,5056.0,2724.0,
2326,141.1899652316801,16.3325,,,,,,,,,,,980.0,0,0,466.0,0,0,0,0,0,16140.0,625.0,530.0,0,0,0,0,710.0,13556.0,0,0,0,0,0,0,0,0,303.0,0,0,0,0,0,0,0,0,2274.0,1180.0,
2327,109.06989198164507,16.335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2328,169.2015077746071,16.337,,,,,,,,,,,353.0,0,0,0,0,0,0,0,0,6030.0,0,0,0,0,0,0,0,4742.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.0,433.0,
2329,183.20240399552117,16.337,,,,,,,,,,,266.0,0,0,0,0,0,0,0,0,3705.0,0,0,0,0,0,0,0,3068.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.0,305.0,
2330,79.09382710620007,16.339167,,,,,,,,,,,140.0,0,0,0,0,0,0,0,0,1160.0,0,156.0,0,0,0,0,0,1015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.0,204.0,
2331,65.084980164388,16.34,,,,,,,,,,,0,0,0,0,0,0,0,0,0,854.0,148.0,0,0,0,0,0,0,407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.0,188.0,
2332,73.0999984741211,16.34,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2333,95.08020125089801,16.34,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2334,39.04304626063882,16.341667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9753.0,0,0,0,0,0,0,0,8286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873.0,0,
2335,93.11294018281669,16.342499,,,,,,,,,,,0,0,0,0,0,0,0,0,0,193.0,0,0,0,0,0,0,0,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2336,69.07351754916719,16.342592,,,,,,,,,,,560.0,0,0,0,732.0,0,622.0,530.0,241.0,0,1673.0,458.0,322.0,0,217.0,313.0,742.0,2560.0,1675.0,218.0,246.0,0,1729.0,0,351.0,0,987.0,249.0,554.0,706.0,1663.0,566.0,199.0,182.0,262.0,5119.0,0,
2337,268.310696452318,16.3475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2708.0,0,0,0,0,0,0,0,2223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2338,81.09686287097892,16.348,,,,,,,,,,,0,175.0,0,0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.0,0,0,0,0,0,156.0,0,0,0,0,238.0,0,0,0,0,0,
2339,51.07885723479526,16.35,,,,,,,,,,,0,0,0,0,0,0,0,0,0,314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2340,111.15464877896532,16.35,,,,,,,,,,,0,0,0,0,0,0,0,140.0,0,0,0,0,0,0,0,0,0,2534.0,0,0,0,0,0,0,0,0,0,0,0,236.0,694.0,0,0,0,0,0,0,
2341,197.23363126187832,16.349998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2679.0,0,0,0,0,0,0,0,2118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2342,211.23871364802056,16.349998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1336.0,0,0,0,0,0,0,0,1093.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2343,225.2558986266411,16.349998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,558.0,0,0,0,0,0,0,0,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2344,91.09676332825804,16.353333,,,,,,,,,,,172.0,0,0,0,0,226.0,0,0,0,356.0,0,0,0,0,0,0,0,292.0,0,0,0,0,0,0,0,143.0,0,0,0,0,0,0,252.0,0,0,0,0,
2345,60.101858344410395,16.36375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.0,0,0,0,0,190.0,162.0,0,0,0,0,0,183.0,
2346,67.08936469148686,16.390001,,,,,,,,,,,0,0,148.0,0,0,0,0,0,0,0,0,0,150.0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2347,55.01396422153441,16.390001,,,,,,,,,,,0,0,498.0,0,0,0,0,0,0,0,0,0,482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.0,0,0,0,0,0,295.0,391.0,0,0,
2348,65.09999847412111,16.390001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2349,109.09148151477618,16.392502,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.0,0,0,0,0,0,
2350,79.07702421767246,16.395,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2351,93.08845215082916,16.395,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,0,0,0,0,0,0,0,0,0,0,143.0,0,0,0,0,0,
2352,91.09366834765018,16.397501,,,,,,,,,,,0,0,338.0,175.0,0,0,0,178.0,207.0,0,0,0,0,0,0,0,0,0,0,0,186.0,0,156.0,0,0,0,186.0,0,0,0,260.0,0,0,0,0,0,0,
2353,39.983590733449624,16.399286,,,,,,,,,,,0,0,0,0,1085.0,0,1085.0,0,0,0,0,0,0,0,0,0,0,0,1086.0,0,0,0,1016.0,0,0,0,1139.0,0,1026.0,0,1118.0,0,0,0,0,0,0,
2354,77.074418548754,16.405,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2355,69.08617836880669,16.415,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2356,97.10368478416768,16.49,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,0,
2357,71.0,16.4925,,,,,,,,,,,0,150.0,0,0,0,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0,0,
2358,104.99811901382888,16.516668,,,,,,,,,,,0,0,0,0,0,182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.0,0,0,0,0,0,0,0,0,185.0,0,0,0,0,
2359,60.01187059272061,16.52,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.0,0,0,0,0,0,0,0,0,0,0,169.0,0,0,0,0,0,0,
2360,83.01999969482422,16.522,,,,,,,,,,,0,0,148.0,0,0,135.0,0,164.0,0,324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
